AREA,FORECAST,DATE,TIME,Count
Jurong West,Partly Cloudy (Night),2024-03-21,20:14:45,65
Kallang,Partly Cloudy (Night),2024-03-21,20:14:45,119
Mandai,Partly Cloudy (Night),2024-03-21,20:14:45,7
Marine Parade,Partly Cloudy (Night),2024-03-21,20:14:45,25
Novena,Partly Cloudy (Night),2024-03-21,20:14:45,27
Pasir Ris,Partly Cloudy (Night),2024-03-21,20:14:45,70
Paya Lebar,Partly Cloudy (Night),2024-03-21,20:14:45,15
Pioneer,Partly Cloudy (Night),2024-03-21,20:14:45,3
Pulau Ubin,Partly Cloudy (Night),2024-03-21,20:14:45,3
Punggol,Partly Cloudy (Night),2024-03-21,20:14:45,40
Queenstown,Partly Cloudy (Night),2024-03-21,20:14:45,28
Seletar,Partly Cloudy (Night),2024-03-21,20:14:45,22
Sembawang,Partly Cloudy (Night),2024-03-21,20:14:45,46
Sengkang,Partly Cloudy (Night),2024-03-21,20:14:45,56
Sentosa,Partly Cloudy (Night),2024-03-21,20:14:45,5
Serangoon,Partly Cloudy (Night),2024-03-21,20:14:45,56
Sungei Kadut,Partly Cloudy (Night),2024-03-21,20:14:45,10
Tampines,Partly Cloudy (Night),2024-03-21,20:14:45,72
Tanglin,Partly Cloudy (Night),2024-03-21,20:14:45,25
Tengah,Partly Cloudy (Night),2024-03-21,20:14:45,2
Toa Payoh,Partly Cloudy (Night),2024-03-21,20:14:45,65
Tuas,Partly Cloudy (Night),2024-03-21,20:14:45,5
Woodlands,Partly Cloudy (Night),2024-03-21,20:14:45,85
Yishun,Partly Cloudy (Night),2024-03-21,20:14:45,79
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,20:29:46,80
Bedok,Partly Cloudy (Night),2024-03-21,20:29:46,104
Bishan,Partly Cloudy (Night),2024-03-21,20:29:46,22
Boon Lay,Partly Cloudy (Night),2024-03-21,20:29:46,2
Bukit Batok,Partly Cloudy (Night),2024-03-21,20:29:46,61
Bukit Merah,Partly Cloudy (Night),2024-03-21,20:29:46,66
Bukit Panjang,Partly Cloudy (Night),2024-03-21,20:29:46,32
Bukit Timah,Partly Cloudy (Night),2024-03-21,20:29:46,25
Central Water Catchment,Partly Cloudy (Night),2024-03-21,20:29:46,1
Changi,Partly Cloudy (Night),2024-03-21,20:29:46,372
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,20:29:46,61
City,Partly Cloudy (Night),2024-03-21,20:29:46,250
Clementi,Partly Cloudy (Night),2024-03-21,20:29:46,29
Geylang,Partly Cloudy (Night),2024-03-21,20:29:46,85
Hougang,Partly Cloudy (Night),2024-03-21,20:29:46,63
Jalan Bahar,Partly Cloudy (Night),2024-03-21,20:29:46,2
Jurong East,Partly Cloudy (Night),2024-03-21,20:29:46,27
Jurong West,Partly Cloudy (Night),2024-03-21,20:29:46,58
Kallang,Partly Cloudy (Night),2024-03-21,20:29:46,130
Lim Chu Kang,Partly Cloudy (Night),2024-03-21,20:29:46,1
Mandai,Partly Cloudy (Night),2024-03-21,20:29:46,4
Marine Parade,Partly Cloudy (Night),2024-03-21,20:29:46,28
Novena,Partly Cloudy (Night),2024-03-21,20:29:46,27
Pasir Ris,Partly Cloudy (Night),2024-03-21,20:29:46,72
Paya Lebar,Partly Cloudy (Night),2024-03-21,20:29:46,19
Pioneer,Partly Cloudy (Night),2024-03-21,20:29:46,11
Pulau Ubin,Partly Cloudy (Night),2024-03-21,20:29:46,1
Punggol,Partly Cloudy (Night),2024-03-21,20:29:46,50
Queenstown,Partly Cloudy (Night),2024-03-21,20:29:46,30
Seletar,Partly Cloudy (Night),2024-03-21,20:29:46,38
Sembawang,Partly Cloudy (Night),2024-03-21,20:29:46,49
Sengkang,Partly Cloudy (Night),2024-03-21,20:29:46,74
Sentosa,Partly Cloudy (Night),2024-03-21,20:29:46,8
Serangoon,Partly Cloudy (Night),2024-03-21,20:29:46,63
Sungei Kadut,Partly Cloudy (Night),2024-03-21,20:29:46,16
Tampines,Partly Cloudy (Night),2024-03-21,20:29:46,95
Tanglin,Partly Cloudy (Night),2024-03-21,20:29:46,17
Tengah,Partly Cloudy (Night),2024-03-21,20:29:46,3
Toa Payoh,Partly Cloudy (Night),2024-03-21,20:29:46,64
Tuas,Partly Cloudy (Night),2024-03-21,20:29:46,1
Woodlands,Partly Cloudy (Night),2024-03-21,20:29:46,92
Yishun,Partly Cloudy (Night),2024-03-21,20:29:46,60
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,20:43:46,86
Bedok,Partly Cloudy (Night),2024-03-21,20:43:46,87
Bishan,Partly Cloudy (Night),2024-03-21,20:43:46,29
Boon Lay,Partly Cloudy (Night),2024-03-21,20:43:46,4
Bukit Batok,Partly Cloudy (Night),2024-03-21,20:43:46,40
Bukit Merah,Partly Cloudy (Night),2024-03-21,20:43:46,57
Bukit Panjang,Partly Cloudy (Night),2024-03-21,20:43:46,40
Bukit Timah,Partly Cloudy (Night),2024-03-21,20:43:46,19
Central Water Catchment,Partly Cloudy (Night),2024-03-21,20:43:46,2
Changi,Partly Cloudy (Night),2024-03-21,20:43:46,395
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,20:43:46,67
City,Partly Cloudy (Night),2024-03-21,20:43:46,249
Clementi,Partly Cloudy (Night),2024-03-21,20:43:46,41
Geylang,Partly Cloudy (Night),2024-03-21,20:43:46,96
Hougang,Partly Cloudy (Night),2024-03-21,20:43:46,61
Jalan Bahar,Partly Cloudy (Night),2024-03-21,20:43:46,2
Jurong East,Partly Cloudy (Night),2024-03-21,20:43:46,29
Jurong Island,Partly Cloudy (Night),2024-03-21,20:43:46,1
Jurong West,Partly Cloudy (Night),2024-03-21,20:43:46,64
Kallang,Partly Cloudy (Night),2024-03-21,20:43:46,135
Mandai,Partly Cloudy (Night),2024-03-21,20:43:46,7
Marine Parade,Partly Cloudy (Night),2024-03-21,20:43:46,27
Novena,Partly Cloudy (Night),2024-03-21,20:43:46,21
Pasir Ris,Partly Cloudy (Night),2024-03-21,20:43:46,59
Paya Lebar,Partly Cloudy (Night),2024-03-21,20:43:46,19
Pioneer,Partly Cloudy (Night),2024-03-21,20:43:46,12
Punggol,Partly Cloudy (Night),2024-03-21,20:43:46,52
Queenstown,Partly Cloudy (Night),2024-03-21,20:43:46,18
Seletar,Partly Cloudy (Night),2024-03-21,20:43:46,29
Sembawang,Partly Cloudy (Night),2024-03-21,20:43:46,61
Sengkang,Partly Cloudy (Night),2024-03-21,20:43:46,71
Sentosa,Partly Cloudy (Night),2024-03-21,20:43:46,7
Serangoon,Partly Cloudy (Night),2024-03-21,20:43:46,69
Sungei Kadut,Partly Cloudy (Night),2024-03-21,20:43:46,18
Tampines,Partly Cloudy (Night),2024-03-21,20:43:46,93
Tanglin,Partly Cloudy (Night),2024-03-21,20:43:46,21
Tengah,Partly Cloudy (Night),2024-03-21,20:43:46,5
Toa Payoh,Partly Cloudy (Night),2024-03-21,20:43:46,72
Tuas,Partly Cloudy (Night),2024-03-21,20:43:46,4
Woodlands,Partly Cloudy (Night),2024-03-21,20:43:46,87
Yishun,Partly Cloudy (Night),2024-03-21,20:43:46,73
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,20:59:47,69
Bedok,Partly Cloudy (Night),2024-03-21,20:59:47,122
Bishan,Partly Cloudy (Night),2024-03-21,20:59:47,26
Boon Lay,Partly Cloudy (Night),2024-03-21,20:59:47,2
Bukit Batok,Partly Cloudy (Night),2024-03-21,20:59:47,47
Bukit Merah,Partly Cloudy (Night),2024-03-21,20:59:47,49
Bukit Panjang,Partly Cloudy (Night),2024-03-21,20:59:47,39
Bukit Timah,Partly Cloudy (Night),2024-03-21,20:59:47,13
Changi,Partly Cloudy (Night),2024-03-21,20:59:47,433
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,20:59:47,56
City,Partly Cloudy (Night),2024-03-21,20:59:47,262
Clementi,Partly Cloudy (Night),2024-03-21,20:59:47,28
Geylang,Partly Cloudy (Night),2024-03-21,20:59:47,92
Hougang,Partly Cloudy (Night),2024-03-21,20:59:47,67
Jalan Bahar,Partly Cloudy (Night),2024-03-21,20:59:47,6
Jurong East,Partly Cloudy (Night),2024-03-21,20:59:47,34
Jurong West,Partly Cloudy (Night),2024-03-21,20:59:47,76
Kallang,Partly Cloudy (Night),2024-03-21,20:59:47,115
Mandai,Partly Cloudy (Night),2024-03-21,20:59:47,5
Marine Parade,Partly Cloudy (Night),2024-03-21,20:59:47,16
Novena,Partly Cloudy (Night),2024-03-21,20:59:47,22
Pasir Ris,Partly Cloudy (Night),2024-03-21,20:59:47,77
Paya Lebar,Partly Cloudy (Night),2024-03-21,20:59:47,25
Pioneer,Partly Cloudy (Night),2024-03-21,20:59:47,19
Pulau Ubin,Partly Cloudy (Night),2024-03-21,20:59:47,2
Punggol,Partly Cloudy (Night),2024-03-21,20:59:47,56
Queenstown,Partly Cloudy (Night),2024-03-21,20:59:47,28
Seletar,Partly Cloudy (Night),2024-03-21,20:59:47,18
Sembawang,Partly Cloudy (Night),2024-03-21,20:59:47,53
Sengkang,Partly Cloudy (Night),2024-03-21,20:59:47,79
Sentosa,Partly Cloudy (Night),2024-03-21,20:59:47,8
Serangoon,Partly Cloudy (Night),2024-03-21,20:59:47,63
Sungei Kadut,Partly Cloudy (Night),2024-03-21,20:59:47,18
Tampines,Partly Cloudy (Night),2024-03-21,20:59:47,113
Tanglin,Partly Cloudy (Night),2024-03-21,20:59:47,21
Tengah,Partly Cloudy (Night),2024-03-21,20:59:47,2
Toa Payoh,Partly Cloudy (Night),2024-03-21,20:59:47,65
Tuas,Partly Cloudy (Night),2024-03-21,20:59:47,4
Woodlands,Partly Cloudy (Night),2024-03-21,20:59:47,105
Yishun,Partly Cloudy (Night),2024-03-21,20:59:47,88
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,21:14:48,84
Bedok,Partly Cloudy (Night),2024-03-21,21:14:48,98
Bishan,Partly Cloudy (Night),2024-03-21,21:14:48,18
Boon Lay,Partly Cloudy (Night),2024-03-21,21:14:48,3
Bukit Batok,Partly Cloudy (Night),2024-03-21,21:14:48,56
Bukit Merah,Partly Cloudy (Night),2024-03-21,21:14:48,49
Bukit Panjang,Partly Cloudy (Night),2024-03-21,21:14:48,40
Bukit Timah,Partly Cloudy (Night),2024-03-21,21:14:48,20
Changi,Partly Cloudy (Night),2024-03-21,21:14:48,423
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,21:14:48,50
City,Partly Cloudy (Night),2024-03-21,21:14:48,214
Clementi,Partly Cloudy (Night),2024-03-21,21:14:48,28
Geylang,Partly Cloudy (Night),2024-03-21,21:14:48,89
Hougang,Partly Cloudy (Night),2024-03-21,21:14:48,59
Jalan Bahar,Partly Cloudy (Night),2024-03-21,21:14:48,3
Jurong East,Partly Cloudy (Night),2024-03-21,21:14:48,29
Jurong Island,Partly Cloudy (Night),2024-03-21,21:14:48,2
Jurong West,Partly Cloudy (Night),2024-03-21,21:14:48,57
Kallang,Partly Cloudy (Night),2024-03-21,21:14:48,89
Mandai,Partly Cloudy (Night),2024-03-21,21:14:48,6
Marine Parade,Partly Cloudy (Night),2024-03-21,21:14:48,23
Novena,Partly Cloudy (Night),2024-03-21,21:14:48,24
Pasir Ris,Partly Cloudy (Night),2024-03-21,21:14:48,74
Paya Lebar,Partly Cloudy (Night),2024-03-21,21:14:48,17
Pioneer,Partly Cloudy (Night),2024-03-21,21:14:48,6
Pulau Ubin,Partly Cloudy (Night),2024-03-21,21:14:48,1
Punggol,Partly Cloudy (Night),2024-03-21,21:14:48,56
Queenstown,Partly Cloudy (Night),2024-03-21,21:14:48,21
Seletar,Partly Cloudy (Night),2024-03-21,21:14:48,35
Sembawang,Partly Cloudy (Night),2024-03-21,21:14:48,60
Sengkang,Partly Cloudy (Night),2024-03-21,21:14:48,82
Sentosa,Partly Cloudy (Night),2024-03-21,21:14:48,12
Serangoon,Partly Cloudy (Night),2024-03-21,21:14:48,71
Sungei Kadut,Partly Cloudy (Night),2024-03-21,21:14:48,20
Tampines,Partly Cloudy (Night),2024-03-21,21:14:48,106
Tanglin,Partly Cloudy (Night),2024-03-21,21:14:48,22
Tengah,Partly Cloudy (Night),2024-03-21,21:14:48,4
Toa Payoh,Partly Cloudy (Night),2024-03-21,21:14:48,84
Tuas,Partly Cloudy (Night),2024-03-21,21:14:48,3
Woodlands,Partly Cloudy (Night),2024-03-21,21:14:48,114
Yishun,Partly Cloudy (Night),2024-03-21,21:14:48,84
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,21:29:49,82
Bedok,Partly Cloudy (Night),2024-03-21,21:29:49,93
Bishan,Partly Cloudy (Night),2024-03-21,21:29:49,23
Boon Lay,Partly Cloudy (Night),2024-03-21,21:29:49,4
Bukit Batok,Partly Cloudy (Night),2024-03-21,21:29:49,57
Bukit Merah,Partly Cloudy (Night),2024-03-21,21:29:49,45
Bukit Panjang,Partly Cloudy (Night),2024-03-21,21:29:49,35
Bukit Timah,Partly Cloudy (Night),2024-03-21,21:29:49,29
Central Water Catchment,Partly Cloudy (Night),2024-03-21,21:29:49,1
Changi,Partly Cloudy (Night),2024-03-21,21:29:49,408
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,21:29:49,57
City,Partly Cloudy (Night),2024-03-21,21:29:49,187
Clementi,Partly Cloudy (Night),2024-03-21,21:29:49,39
Geylang,Partly Cloudy (Night),2024-03-21,21:29:49,89
Hougang,Partly Cloudy (Night),2024-03-21,21:29:49,51
Jalan Bahar,Partly Cloudy (Night),2024-03-21,21:29:49,3
Jurong East,Partly Cloudy (Night),2024-03-21,21:29:49,35
Jurong Island,Partly Cloudy (Night),2024-03-21,21:29:49,2
Jurong West,Partly Cloudy (Night),2024-03-21,21:29:49,56
Kallang,Partly Cloudy (Night),2024-03-21,21:29:49,88
Mandai,Partly Cloudy (Night),2024-03-21,21:29:49,6
Marine Parade,Partly Cloudy (Night),2024-03-21,21:29:49,21
Novena,Partly Cloudy (Night),2024-03-21,21:29:49,25
Pasir Ris,Partly Cloudy (Night),2024-03-21,21:29:49,71
Paya Lebar,Partly Cloudy (Night),2024-03-21,21:29:49,26
Pioneer,Partly Cloudy (Night),2024-03-21,21:29:49,9
Pulau Ubin,Partly Cloudy (Night),2024-03-21,21:29:49,2
Punggol,Partly Cloudy (Night),2024-03-21,21:29:49,69
Queenstown,Partly Cloudy (Night),2024-03-21,21:29:49,18
Seletar,Partly Cloudy (Night),2024-03-21,21:29:49,24
Sembawang,Partly Cloudy (Night),2024-03-21,21:29:49,68
Sengkang,Partly Cloudy (Night),2024-03-21,21:29:49,87
Sentosa,Partly Cloudy (Night),2024-03-21,21:29:49,11
Serangoon,Partly Cloudy (Night),2024-03-21,21:29:49,69
Sungei Kadut,Partly Cloudy (Night),2024-03-21,21:29:49,21
Tampines,Partly Cloudy (Night),2024-03-21,21:29:49,105
Tanglin,Partly Cloudy (Night),2024-03-21,21:29:49,18
Tengah,Partly Cloudy (Night),2024-03-21,21:29:49,3
Toa Payoh,Partly Cloudy (Night),2024-03-21,21:29:49,65
Tuas,Partly Cloudy (Night),2024-03-21,21:29:49,2
Woodlands,Partly Cloudy (Night),2024-03-21,21:29:49,124
Yishun,Partly Cloudy (Night),2024-03-21,21:29:49,82
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,21:44:49,98
Bedok,Partly Cloudy (Night),2024-03-21,21:44:49,82
Bishan,Partly Cloudy (Night),2024-03-21,21:44:49,19
Boon Lay,Partly Cloudy (Night),2024-03-21,21:44:49,4
Bukit Batok,Partly Cloudy (Night),2024-03-21,21:44:49,54
Bukit Merah,Partly Cloudy (Night),2024-03-21,21:44:49,42
Bukit Panjang,Partly Cloudy (Night),2024-03-21,21:44:49,45
Bukit Timah,Partly Cloudy (Night),2024-03-21,21:44:49,28
Central Water Catchment,Partly Cloudy (Night),2024-03-21,21:44:49,3
Changi,Partly Cloudy (Night),2024-03-21,21:44:49,399
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,21:44:49,59
City,Partly Cloudy (Night),2024-03-21,21:44:49,187
Clementi,Partly Cloudy (Night),2024-03-21,21:44:49,36
Geylang,Partly Cloudy (Night),2024-03-21,21:44:49,79
Hougang,Partly Cloudy (Night),2024-03-21,21:44:49,67
Jalan Bahar,Partly Cloudy (Night),2024-03-21,21:44:49,2
Jurong East,Partly Cloudy (Night),2024-03-21,21:44:49,42
Jurong Island,Partly Cloudy (Night),2024-03-21,21:44:49,1
Jurong West,Partly Cloudy (Night),2024-03-21,21:44:49,48
Kallang,Partly Cloudy (Night),2024-03-21,21:44:49,74
Mandai,Partly Cloudy (Night),2024-03-21,21:44:49,11
Marine Parade,Partly Cloudy (Night),2024-03-21,21:44:49,28
Novena,Partly Cloudy (Night),2024-03-21,21:44:49,20
Pasir Ris,Partly Cloudy (Night),2024-03-21,21:44:49,75
Paya Lebar,Partly Cloudy (Night),2024-03-21,21:44:49,32
Pioneer,Partly Cloudy (Night),2024-03-21,21:44:49,8
Pulau Ubin,Partly Cloudy (Night),2024-03-21,21:44:49,2
Punggol,Partly Cloudy (Night),2024-03-21,21:44:49,70
Queenstown,Partly Cloudy (Night),2024-03-21,21:44:49,19
Seletar,Partly Cloudy (Night),2024-03-21,21:44:49,33
Sembawang,Partly Cloudy (Night),2024-03-21,21:44:49,68
Sengkang,Partly Cloudy (Night),2024-03-21,21:44:49,78
Sentosa,Partly Cloudy (Night),2024-03-21,21:44:49,7
Serangoon,Partly Cloudy (Night),2024-03-21,21:44:49,73
Sungei Kadut,Partly Cloudy (Night),2024-03-21,21:44:49,15
Tampines,Partly Cloudy (Night),2024-03-21,21:44:49,99
Tanglin,Partly Cloudy (Night),2024-03-21,21:44:49,23
Tengah,Partly Cloudy (Night),2024-03-21,21:44:49,4
Toa Payoh,Partly Cloudy (Night),2024-03-21,21:44:49,65
Tuas,Partly Cloudy (Night),2024-03-21,21:44:49,4
Woodlands,Partly Cloudy (Night),2024-03-21,21:44:49,132
Yishun,Partly Cloudy (Night),2024-03-21,21:44:49,79
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,21:59:50,99
Bedok,Partly Cloudy (Night),2024-03-21,21:59:50,88
Bishan,Partly Cloudy (Night),2024-03-21,21:59:50,16
Boon Lay,Partly Cloudy (Night),2024-03-21,21:59:50,8
Bukit Batok,Partly Cloudy (Night),2024-03-21,21:59:50,63
Bukit Merah,Partly Cloudy (Night),2024-03-21,21:59:50,49
Bukit Panjang,Partly Cloudy (Night),2024-03-21,21:59:50,46
Bukit Timah,Partly Cloudy (Night),2024-03-21,21:59:50,25
Central Water Catchment,Partly Cloudy (Night),2024-03-21,21:59:50,2
Changi,Partly Cloudy (Night),2024-03-21,21:59:50,350
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,21:59:50,56
City,Partly Cloudy (Night),2024-03-21,21:59:50,188
Clementi,Partly Cloudy (Night),2024-03-21,21:59:50,41
Geylang,Partly Cloudy (Night),2024-03-21,21:59:50,75
Hougang,Partly Cloudy (Night),2024-03-21,21:59:50,67
Jalan Bahar,Partly Cloudy (Night),2024-03-21,21:59:50,2
Jurong East,Partly Cloudy (Night),2024-03-21,21:59:50,34
Jurong Island,Partly Cloudy (Night),2024-03-21,21:59:50,2
Jurong West,Partly Cloudy (Night),2024-03-21,21:59:50,64
Kallang,Partly Cloudy (Night),2024-03-21,21:59:50,89
Mandai,Partly Cloudy (Night),2024-03-21,21:59:50,4
Marine Parade,Partly Cloudy (Night),2024-03-21,21:59:50,14
Novena,Partly Cloudy (Night),2024-03-21,21:59:50,19
Pasir Ris,Partly Cloudy (Night),2024-03-21,21:59:50,83
Paya Lebar,Partly Cloudy (Night),2024-03-21,21:59:50,39
Pioneer,Partly Cloudy (Night),2024-03-21,21:59:50,10
Punggol,Partly Cloudy (Night),2024-03-21,21:59:50,76
Queenstown,Partly Cloudy (Night),2024-03-21,21:59:50,35
Seletar,Partly Cloudy (Night),2024-03-21,21:59:50,37
Sembawang,Partly Cloudy (Night),2024-03-21,21:59:50,56
Sengkang,Partly Cloudy (Night),2024-03-21,21:59:50,92
Sentosa,Partly Cloudy (Night),2024-03-21,21:59:50,4
Serangoon,Partly Cloudy (Night),2024-03-21,21:59:50,66
Sungei Kadut,Partly Cloudy (Night),2024-03-21,21:59:50,24
Tampines,Partly Cloudy (Night),2024-03-21,21:59:50,105
Tanglin,Partly Cloudy (Night),2024-03-21,21:59:50,18
Tengah,Partly Cloudy (Night),2024-03-21,21:59:50,1
Toa Payoh,Partly Cloudy (Night),2024-03-21,21:59:50,56
Tuas,Partly Cloudy (Night),2024-03-21,21:59:50,1
Woodlands,Partly Cloudy (Night),2024-03-21,21:59:50,114
Yishun,Partly Cloudy (Night),2024-03-21,21:59:50,73
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,22:14:51,80
Bedok,Partly Cloudy (Night),2024-03-21,22:14:51,72
Bishan,Partly Cloudy (Night),2024-03-21,22:14:51,10
Boon Lay,Partly Cloudy (Night),2024-03-21,22:14:51,4
Bukit Batok,Partly Cloudy (Night),2024-03-21,22:14:51,63
Bukit Merah,Partly Cloudy (Night),2024-03-21,22:14:51,41
Bukit Panjang,Partly Cloudy (Night),2024-03-21,22:14:51,35
Bukit Timah,Partly Cloudy (Night),2024-03-21,22:14:51,21
Central Water Catchment,Partly Cloudy (Night),2024-03-21,22:14:51,2
Changi,Partly Cloudy (Night),2024-03-21,22:14:51,309
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,22:14:51,43
City,Partly Cloudy (Night),2024-03-21,22:14:51,195
Clementi,Partly Cloudy (Night),2024-03-21,22:14:51,31
Geylang,Partly Cloudy (Night),2024-03-21,22:14:51,66
Hougang,Partly Cloudy (Night),2024-03-21,22:14:51,39
Jalan Bahar,Partly Cloudy (Night),2024-03-21,22:14:51,2
Jurong East,Partly Cloudy (Night),2024-03-21,22:14:51,44
Jurong Island,Partly Cloudy (Night),2024-03-21,22:14:51,1
Jurong West,Partly Cloudy (Night),2024-03-21,22:14:51,35
Kallang,Partly Cloudy (Night),2024-03-21,22:14:51,59
Mandai,Partly Cloudy (Night),2024-03-21,22:14:51,9
Marine Parade,Partly Cloudy (Night),2024-03-21,22:14:51,17
Novena,Partly Cloudy (Night),2024-03-21,22:14:51,20
Pasir Ris,Partly Cloudy (Night),2024-03-21,22:14:51,51
Paya Lebar,Partly Cloudy (Night),2024-03-21,22:14:51,25
Pioneer,Partly Cloudy (Night),2024-03-21,22:14:51,15
Pulau Ubin,Partly Cloudy (Night),2024-03-21,22:14:51,1
Punggol,Partly Cloudy (Night),2024-03-21,22:14:51,63
Queenstown,Partly Cloudy (Night),2024-03-21,22:14:51,22
Seletar,Partly Cloudy (Night),2024-03-21,22:14:51,30
Sembawang,Partly Cloudy (Night),2024-03-21,22:14:51,33
Sengkang,Partly Cloudy (Night),2024-03-21,22:14:51,64
Sentosa,Partly Cloudy (Night),2024-03-21,22:14:51,11
Serangoon,Partly Cloudy (Night),2024-03-21,22:14:51,61
Sungei Kadut,Partly Cloudy (Night),2024-03-21,22:14:51,20
Tampines,Partly Cloudy (Night),2024-03-21,22:14:51,89
Tanglin,Partly Cloudy (Night),2024-03-21,22:14:51,21
Tengah,Partly Cloudy (Night),2024-03-21,22:14:51,2
Toa Payoh,Partly Cloudy (Night),2024-03-21,22:14:51,58
Tuas,Partly Cloudy (Night),2024-03-21,22:14:51,3
Woodlands,Partly Cloudy (Night),2024-03-21,22:14:51,67
Yishun,Partly Cloudy (Night),2024-03-21,22:14:51,58
Ang Mo Kio,Partly Cloudy (Night),2024-03-21,22:29:51,103
Bedok,Partly Cloudy (Night),2024-03-21,22:29:51,96
Bishan,Partly Cloudy (Night),2024-03-21,22:29:51,26
Boon Lay,Partly Cloudy (Night),2024-03-21,22:29:51,3
Bukit Batok,Partly Cloudy (Night),2024-03-21,22:29:51,52
Bukit Merah,Partly Cloudy (Night),2024-03-21,22:29:51,46
Bukit Panjang,Partly Cloudy (Night),2024-03-21,22:29:51,41
Bukit Timah,Partly Cloudy (Night),2024-03-21,22:29:51,28
Central Water Catchment,Partly Cloudy (Night),2024-03-21,22:29:51,4
Changi,Partly Cloudy (Night),2024-03-21,22:29:51,378
Choa Chu Kang,Partly Cloudy (Night),2024-03-21,22:29:51,46
City,Partly Cloudy (Night),2024-03-21,22:29:51,201
Clementi,Partly Cloudy (Night),2024-03-21,22:29:51,49
Geylang,Partly Cloudy (Night),2024-03-21,22:29:51,90
Hougang,Partly Cloudy (Night),2024-03-21,22:29:51,47
Jalan Bahar,Partly Cloudy (Night),2024-03-21,22:29:51,1
Jurong East,Partly Cloudy (Night),2024-03-21,22:29:51,43
Jurong Island,Partly Cloudy (Night),2024-03-21,22:29:51,1
Jurong West,Partly Cloudy (Night),2024-03-21,22:29:51,47
Kallang,Partly Cloudy (Night),2024-03-21,22:29:51,63
Mandai,Partly Cloudy (Night),2024-03-21,22:29:51,11
Marine Parade,Partly Cloudy (Night),2024-03-21,22:29:51,17
Novena,Partly Cloudy (Night),2024-03-21,22:29:51,18
Pasir Ris,Partly Cloudy (Night),2024-03-21,22:29:51,93
Paya Lebar,Partly Cloudy (Night),2024-03-21,22:29:51,20
Pioneer,Partly Cloudy (Night),2024-03-21,22:29:51,8
Pulau Ubin,Partly Cloudy (Night),2024-03-21,22:29:51,4
Punggol,Partly Cloudy (Night),2024-03-21,22:29:51,68
Queenstown,Partly Cloudy (Night),2024-03-21,22:29:51,31
Seletar,Partly Cloudy (Night),2024-03-21,22:29:51,31
Sembawang,Partly Cloudy (Night),2024-03-21,22:29:51,52
Sengkang,Partly Cloudy (Night),2024-03-21,22:29:51,87
Sentosa,Partly Cloudy (Night),2024-03-21,22:29:51,10
Serangoon,Partly Cloudy (Night),2024-03-21,22:29:51,65
Sungei Kadut,Partly Cloudy (Night),2024-03-21,22:29:51,25
Tampines,Partly Cloudy (Night),2024-03-21,22:29:51,100
