,AREA,FORECAST,timestamp,update_timestamp,valid_start,valid_end
44,Western Water Catchment,Fair (Day),2024-03-15T10:30:00+08:00,2024-03-15T10:35:33+08:00,2024-03-15T10:30:00+08:00,2024-03-15T12:30:00+08:00
45,Woodlands,Fair (Day),2024-03-15T10:30:00+08:00,2024-03-15T10:35:33+08:00,2024-03-15T10:30:00+08:00,2024-03-15T12:30:00+08:00
46,Yishun,Fair (Day),2024-03-15T10:30:00+08:00,2024-03-15T10:35:33+08:00,2024-03-15T10:30:00+08:00,2024-03-15T12:30:00+08:00
0,Ang Mo Kio,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
1,Bedok,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
2,Bishan,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
3,Boon Lay,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
4,Bukit Batok,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
5,Bukit Merah,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
6,Bukit Panjang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
7,Bukit Timah,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
8,Central Water Catchment,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
9,Changi,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
10,Choa Chu Kang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
11,Clementi,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
12,City,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
13,Geylang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
14,Hougang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
15,Jalan Bahar,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
16,Jurong East,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
17,Jurong Island,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
18,Jurong West,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
19,Kallang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
20,Lim Chu Kang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
21,Mandai,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
22,Marine Parade,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
23,Novena,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
24,Pasir Ris,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
25,Paya Lebar,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
26,Pioneer,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
27,Pulau Tekong,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
28,Pulau Ubin,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
29,Punggol,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
30,Queenstown,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
31,Seletar,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
32,Sembawang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
33,Sengkang,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
34,Sentosa,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
35,Serangoon,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
36,Southern Islands,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
37,Sungei Kadut,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
38,Tampines,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
39,Tanglin,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
40,Tengah,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
41,Toa Payoh,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
42,Tuas,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
43,Western Islands,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
44,Western Water Catchment,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
45,Woodlands,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
46,Yishun,Fair (Day),2024-03-15T11:34:00+08:00,2024-03-15T11:40:50+08:00,2024-03-15T11:30:00+08:00,2024-03-15T13:30:00+08:00
0,Ang Mo Kio,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
1,Bedok,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
2,Bishan,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
3,Boon Lay,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
4,Bukit Batok,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
5,Bukit Merah,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
6,Bukit Panjang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
7,Bukit Timah,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
8,Central Water Catchment,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
9,Changi,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
10,Choa Chu Kang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
11,Clementi,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
12,City,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
13,Geylang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
14,Hougang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
15,Jalan Bahar,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
16,Jurong East,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
17,Jurong Island,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
18,Jurong West,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
19,Kallang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
20,Lim Chu Kang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
21,Mandai,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
22,Marine Parade,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
23,Novena,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
24,Pasir Ris,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
25,Paya Lebar,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
26,Pioneer,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
27,Pulau Tekong,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
28,Pulau Ubin,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
29,Punggol,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
30,Queenstown,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
31,Seletar,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
32,Sembawang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
33,Sengkang,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
34,Sentosa,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
35,Serangoon,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
36,Southern Islands,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
37,Sungei Kadut,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
38,Tampines,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
39,Tanglin,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
40,Tengah,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
41,Toa Payoh,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
42,Tuas,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
43,Western Islands,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
44,Western Water Catchment,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
45,Woodlands,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
46,Yishun,Fair & Warm,2024-03-15T12:30:00+08:00,2024-03-15T12:35:33+08:00,2024-03-15T00:30:00+08:00,2024-03-15T02:30:00+08:00
0,Ang Mo Kio,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
1,Bedok,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
2,Bishan,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
3,Boon Lay,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
4,Bukit Batok,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
5,Bukit Merah,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
6,Bukit Panjang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
7,Bukit Timah,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
8,Central Water Catchment,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
9,Changi,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
10,Choa Chu Kang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
11,Clementi,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
12,City,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
13,Geylang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
14,Hougang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
15,Jalan Bahar,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
16,Jurong East,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
17,Jurong Island,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
18,Jurong West,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
19,Kallang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
20,Lim Chu Kang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
21,Mandai,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
22,Marine Parade,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
23,Novena,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
24,Pasir Ris,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
25,Paya Lebar,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
26,Pioneer,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
27,Pulau Tekong,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
28,Pulau Ubin,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
29,Punggol,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
30,Queenstown,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
31,Seletar,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
32,Sembawang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
33,Sengkang,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
34,Sentosa,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
35,Serangoon,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
36,Southern Islands,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
37,Sungei Kadut,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
38,Tampines,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
39,Tanglin,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
40,Tengah,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
41,Toa Payoh,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
42,Tuas,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
43,Western Islands,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
44,Western Water Catchment,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
45,Woodlands,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
46,Yishun,Fair & Warm,2024-03-15T13:30:00+08:00,2024-03-15T13:35:32+08:00,2024-03-15T13:30:00+08:00,2024-03-15T15:30:00+08:00
0,Ang Mo Kio,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
1,Bedok,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
2,Bishan,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
3,Boon Lay,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
4,Bukit Batok,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
5,Bukit Merah,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
6,Bukit Panjang,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
7,Bukit Timah,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
8,Central Water Catchment,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
9,Changi,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
10,Choa Chu Kang,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
11,Clementi,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
12,City,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
13,Geylang,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
14,Hougang,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
15,Jalan Bahar,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
16,Jurong East,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
17,Jurong Island,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
18,Jurong West,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
19,Kallang,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
20,Lim Chu Kang,Fair & Warm,2024-03-15T14:30:00+08:00,2024-03-15T14:35:33+08:00,2024-03-15T14:30:00+08:00,2024-03-15T16:30:00+08:00
